EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
176,30,1.0,109,5,3,1,2,60,3,1,2,2422,25725,0,17,3,1,80,0,4,3,3,3,2,1,2,807.3333333333334,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
177,36,0.0,329,2,3,1,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,1271.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
178,28,0.0,895,15,2,1,1,50,3,1,3,2207,22482,1,16,3,4,80,1,4,5,2,4,2,2,2,551.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
179,30,0.0,1176,20,3,1,3,85,3,2,1,9957,9096,0,15,3,3,80,1,7,1,2,6,2,0,2,1659.5,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
180,35,0.0,890,2,3,1,4,97,3,1,4,2014,9687,1,13,3,1,80,0,2,3,3,2,2,2,2,1007.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
181,59,0.0,1429,18,4,1,4,67,3,3,4,10512,20002,6,12,3,4,80,0,25,6,2,9,7,5,4,1168.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
182,39,0.0,1485,25,2,1,3,71,3,3,3,10920,3449,3,21,4,2,80,1,13,2,3,6,4,0,5,1820.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
184,29,0.0,442,2,2,1,2,44,3,2,4,4554,20260,1,18,3,1,80,0,10,3,2,10,7,0,9,455.4,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
185,34,1.0,988,23,3,1,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2,3316.6666666666665,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
186,36,0.0,506,3,3,1,3,30,3,2,2,4485,26285,4,12,3,4,80,0,10,2,3,8,0,7,7,560.625,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
187,30,0.0,201,5,3,1,4,84,3,1,1,3204,10415,5,14,3,4,80,1,8,3,3,3,2,2,2,1068.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
189,27,0.0,269,5,1,1,3,42,2,3,4,12808,8842,1,16,3,2,80,1,9,3,3,9,8,0,8,1423.111111111111,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
190,43,0.0,1001,7,3,1,3,43,3,3,1,9985,9262,8,16,3,1,80,1,10,1,2,1,0,0,0,9985.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
191,38,0.0,343,15,2,1,3,92,2,3,4,11510,15682,0,14,3,2,80,1,12,3,3,11,10,2,9,1046.3636363636363,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
194,31,0.0,793,20,3,1,3,67,4,1,4,2791,21981,0,12,3,1,80,1,3,4,3,2,2,2,2,1395.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
195,30,0.0,501,27,5,1,3,99,3,2,4,5304,25275,7,23,4,4,80,1,10,2,2,8,7,7,7,663.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
196,44,0.0,1448,28,3,1,4,53,4,4,4,13320,11737,3,18,3,3,80,1,23,2,3,12,11,11,11,1110.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
197,23,0.0,650,9,1,1,2,37,3,1,1,2500,4344,1,14,3,4,80,1,5,2,4,4,3,0,2,625.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
199,21,1.0,1334,10,3,1,3,36,2,1,1,1416,17258,1,13,3,1,80,0,1,6,2,1,0,1,0,1416.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
203,31,0.0,1222,11,4,1,4,48,3,1,4,2356,14871,3,19,3,2,80,1,8,2,3,6,4,0,2,392.6666666666667,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
204,46,1.0,377,9,3,1,1,52,3,3,4,10096,15986,4,11,3,1,80,1,28,1,4,7,7,4,3,1442.2857142857142,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
205,53,0.0,346,6,3,1,4,86,3,2,4,2450,10919,2,17,3,4,80,0,19,4,3,2,2,2,2,1225.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
206,49,0.0,1418,1,3,1,3,36,3,1,1,3580,10554,2,16,3,2,80,1,7,2,3,4,2,0,2,895.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
207,46,0.0,1003,8,4,1,4,74,2,2,1,4615,21029,8,23,4,1,80,3,19,2,3,16,13,1,7,288.4375,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
208,31,0.0,140,12,1,1,3,95,3,1,4,3929,6984,8,23,4,3,80,1,7,0,3,4,2,0,2,982.25,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
210,58,0.0,1055,1,3,1,4,76,3,5,1,19701,22456,3,21,4,3,80,1,32,3,3,9,8,1,5,2189.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
211,34,0.0,1065,23,4,1,2,72,3,2,3,4568,10034,0,20,4,3,80,0,10,2,3,9,5,8,7,507.55555555555554,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
213,35,0.0,664,1,3,1,2,79,3,1,1,2194,5868,4,13,3,4,80,1,5,2,2,3,2,1,2,731.3333333333334,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
214,32,0.0,334,5,2,1,1,80,4,1,2,3298,15053,0,12,3,4,80,2,7,5,2,6,2,0,5,549.6666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
215,35,0.0,144,22,3,1,4,46,1,1,3,4230,19225,0,15,3,3,80,0,6,2,3,5,4,4,3,846.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
216,19,0.0,265,25,3,1,2,57,4,1,4,2994,21221,1,12,3,4,80,0,1,2,3,1,0,0,1,2994.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
217,28,0.0,866,5,3,1,4,84,3,2,1,8463,23490,0,18,3,4,80,0,6,4,3,5,4,1,3,1692.6,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
218,32,1.0,1045,4,4,1,4,32,1,3,4,10400,25812,1,11,3,3,80,0,14,2,2,14,8,9,8,742.8571428571429,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
219,43,0.0,422,1,3,1,4,33,3,2,4,5562,21782,4,13,3,2,80,1,12,2,2,5,2,2,2,1112.4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
221,37,0.0,367,25,2,1,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,2,3,6,2,1,3,955.1666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,38,0.0,1261,2,4,1,4,88,3,2,3,6553,7259,9,14,3,2,80,0,14,3,3,1,0,0,0,6553.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
224,30,0.0,1240,9,3,1,3,48,3,2,4,6347,13982,0,19,3,4,80,0,12,2,1,11,9,4,7,577.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
225,53,0.0,1436,6,2,1,2,34,3,2,3,2306,16047,2,20,4,4,80,1,13,3,1,7,7,4,5,329.42857142857144,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
226,42,0.0,635,1,1,1,2,99,3,2,3,4907,24532,1,25,4,3,80,0,20,3,3,20,16,11,6,245.35,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
227,30,0.0,160,3,3,1,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0,2083.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
229,25,1.0,867,19,2,1,3,36,2,1,2,2413,18798,1,18,3,3,80,3,1,2,3,1,0,0,0,2413.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
230,53,0.0,447,2,3,1,4,39,4,4,2,16598,19764,4,12,3,2,80,0,35,2,2,9,8,8,8,1844.2222222222222,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
233,29,0.0,1090,10,3,1,4,83,3,1,2,2297,17967,1,14,3,4,80,2,2,2,3,2,2,2,2,1148.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
234,42,1.0,481,12,3,1,3,44,3,4,1,13758,2447,0,12,3,2,80,0,22,2,2,21,9,13,14,655.1428571428571,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
235,34,0.0,702,16,4,1,3,100,2,1,4,2553,8306,1,16,3,3,80,0,6,3,3,5,2,1,3,510.6,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
236,28,0.0,1169,8,2,1,2,63,2,1,4,4936,23965,1,13,3,4,80,1,6,6,3,5,1,0,4,987.2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
237,43,0.0,1034,16,3,1,4,80,3,4,4,16064,7744,5,22,4,3,80,1,22,3,3,17,13,1,9,944.9411764705883,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
239,37,0.0,228,6,4,1,3,98,3,2,4,6502,22825,4,14,3,2,80,1,7,5,4,5,4,0,1,1300.4,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
240,44,0.0,1112,1,4,1,1,50,2,2,3,5985,26894,4,11,3,2,80,0,10,1,4,2,2,0,2,2992.5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
241,34,0.0,999,26,1,1,1,92,2,1,3,2029,15891,1,20,4,3,80,3,5,2,3,5,4,0,0,405.8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
244,28,0.0,304,9,4,1,2,92,3,2,4,5253,20750,1,16,3,4,80,0,7,1,3,7,5,0,7,750.4285714285714,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
245,40,0.0,300,26,3,1,3,74,3,2,1,8396,22217,1,14,3,2,80,1,8,3,2,7,7,7,5,1199.4285714285713,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
246,34,0.0,1111,8,2,1,3,93,3,2,1,6500,13305,5,17,3,2,80,1,6,1,3,3,2,1,2,2166.6666666666665,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
247,44,0.0,625,4,3,1,4,50,3,2,2,5933,5197,9,12,3,4,80,0,10,2,2,5,2,2,3,1186.6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
248,25,0.0,180,2,1,1,1,65,4,1,1,3424,21632,7,13,3,3,80,0,6,3,2,4,3,0,1,856.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
249,34,1.0,699,6,1,1,2,83,3,1,1,2960,17102,2,11,3,3,80,0,8,2,3,4,2,1,3,740.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
250,60,0.0,422,7,3,1,1,41,3,5,1,19566,3854,5,11,3,4,80,0,33,5,1,29,8,11,10,674.6896551724138,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
251,32,0.0,601,7,5,1,4,97,3,2,4,9204,23343,4,12,3,3,80,1,7,3,2,4,3,0,3,2301.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
253,36,0.0,188,7,4,1,2,65,3,1,4,4678,23293,2,18,3,3,80,0,8,6,3,6,2,0,1,779.6666666666666,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
255,32,0.0,1109,29,4,1,4,69,3,1,3,4025,11135,9,12,3,2,80,0,10,2,3,8,7,7,7,503.125,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
256,42,0.0,1147,10,3,1,3,31,3,4,1,16799,16616,0,14,3,3,80,1,21,5,3,20,7,0,9,839.95,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
258,40,1.0,575,22,2,1,3,68,2,2,3,6380,6110,2,12,3,1,80,2,8,6,3,6,4,1,0,1063.3333333333333,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
260,25,1.0,240,5,3,1,3,46,2,2,3,5744,26959,1,11,3,4,80,0,6,1,3,6,4,0,3,957.3333333333334,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
262,24,0.0,1127,18,1,1,2,52,3,1,3,2774,13257,0,12,3,3,80,1,6,2,3,5,3,1,2,554.8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
263,35,0.0,1137,21,1,1,4,51,3,2,4,4014,19170,1,25,4,4,80,1,10,2,1,10,6,0,7,401.4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
264,48,0.0,817,2,1,1,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,3,2,2,2,2,4060.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
265,50,0.0,1126,1,2,1,4,66,3,4,4,17399,6615,9,22,4,3,80,1,32,1,2,5,4,1,3,3479.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
266,54,0.0,685,3,3,1,4,85,3,4,4,17779,23474,3,14,3,1,80,0,36,2,3,10,9,0,9,1777.9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
267,30,0.0,202,2,1,1,3,72,3,1,2,2476,17434,1,18,3,1,80,1,1,3,3,1,0,0,0,2476.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
268,31,1.0,542,20,3,1,2,71,1,2,3,4559,24788,3,11,3,3,80,1,4,2,3,2,2,2,2,2279.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
269,39,1.0,1162,3,2,1,4,41,3,2,3,5238,17778,4,18,3,1,80,0,12,3,2,1,0,0,0,5238.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
270,51,1.0,1150,8,4,1,1,53,1,3,4,10650,25150,2,15,3,4,80,0,18,2,3,4,2,0,3,2662.5,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
271,44,0.0,981,5,3,1,3,90,2,1,3,3162,7973,3,14,3,4,80,0,7,5,3,5,2,0,3,632.4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
272,50,0.0,989,7,2,1,2,43,2,5,3,18740,16701,5,12,3,4,80,1,29,2,2,27,3,13,8,694.074074074074,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
274,32,0.0,548,1,3,1,2,66,3,2,2,6220,7346,1,17,3,2,80,2,10,3,3,10,4,0,9,622.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
275,44,0.0,1199,4,2,1,3,92,4,5,1,19190,17477,1,14,3,4,80,2,26,4,2,25,9,14,13,767.6,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
277,53,0.0,1219,2,4,1,1,78,2,4,4,15427,22021,2,16,3,3,80,0,31,3,3,25,8,3,7,617.08,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
279,55,0.0,1117,18,5,1,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7,1683.5,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
280,38,0.0,152,10,3,1,3,85,3,2,4,5666,19899,1,13,3,2,80,0,6,1,3,5,3,1,3,1133.2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
281,34,1.0,1107,9,4,1,1,52,3,1,3,2742,3072,1,15,3,4,80,0,2,0,3,2,2,2,2,1371.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
282,36,0.0,796,12,5,1,4,51,2,3,4,8858,15669,0,11,3,2,80,0,15,2,2,14,8,7,8,632.7142857142857,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
283,57,0.0,334,24,2,1,3,83,4,3,4,9439,23402,3,16,3,2,80,1,12,2,1,5,3,1,4,1887.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
285,36,0.0,172,4,4,1,1,37,2,2,4,5810,22604,1,16,3,3,80,0,10,2,2,10,4,1,8,581.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
286,28,1.0,529,2,4,1,1,79,3,1,3,3485,14935,2,11,3,3,80,0,5,5,1,0,0,0,0,3485.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
287,35,0.0,538,25,2,1,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,3,2,0,2,1227.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
288,27,0.0,1410,3,1,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4,774.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
290,37,1.0,807,6,4,1,3,63,3,1,1,2073,23648,4,22,4,4,80,0,7,3,3,3,2,0,2,691.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
292,50,1.0,869,3,2,1,1,86,2,1,3,2683,3810,1,14,3,3,80,0,3,2,3,3,2,0,2,894.3333333333334,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
293,45,0.0,1195,2,2,1,1,65,2,4,4,16792,20462,9,23,4,4,80,1,22,1,3,20,8,11,8,839.6,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
294,27,0.0,829,8,1,1,3,84,3,2,4,4342,24008,0,19,3,2,80,1,5,3,3,4,2,1,1,1085.5,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
295,41,0.0,1276,2,5,1,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,921.9444444444445,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
296,30,0.0,1116,2,3,1,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7,233.0909090909091,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
297,32,0.0,862,2,1,1,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,2827.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
298,55,0.0,692,14,4,1,3,61,4,5,2,18722,13339,8,11,3,4,80,0,36,3,3,24,15,2,15,780.0833333333334,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
